"familr" "sexer" "RELAT" "AGER" "OPGNBL" "MOYRVL" "TAVEPL" "ENDETL" "GAGETL" "GAGECL" "GAGEML" "KVUNB" "QSMOY" "QCREDL" "DMVTPL" "BOPPNL" "FACANL" "LGAGTL" "VIENB" "VIEMTL" "UEMNB" "XLGNB" "XLGMTL" "YLVNB" "YLVMTL" "ROCNB" "NPTAG" "ITAVCL" "HAVEFL" "JNBJDL" "SEXEQ" "FAMIQ" "PCSPQ" "kvunbq" "vienbq" "uemnbq" "xlgnbq" "ylvnbq" "rocnbq" "nptagq" "endetq" "gagetq" "facanq" "lgagtq" "havefq" "ageq" "relatq" "qsmoyq" "opgnbq" "moyrvq" "tavepq" "dmvtpq" "boppnq" "jnbjdq" "itavcq" "CARVP"
"1242213" 0 0 262 46 0 2.94443897916644 12.0847408203625 0 0 0 0 1 14068 2.63905732961526 2.63905732961526 2.63905732961526 0 0 4 12.5017266078623 3 1 10.9636708145845 2 11.6903266030004 1 0 13.0523828755138 12.5017266078623 0 "Shom" "Fseu" "Pemp" "K0" "V1" "U2" "X1" "Y2" "R1" "N0" "E0" "G0" "F0" "L0" "H1" "A1" "R2" "Q2" "O0" "M1" "T2" "D0" "B1" "J0" "I2" "Cnon"
"5090213" 0 1 6 22 1.09861228866811 1.79175946922805 0 0 0 0 0 1 2134 1.38629436111989 2.63905732961526 2.484906649788 0 0 0 0 0 0 0 0 0 0 1 8.02158453345511 0 0.693147180559945 "Sfem" "Fseu" "Psan" "K0" "V0" "U0" "X0" "Y0" "R0" "N1" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q1" "O2" "M0" "T0" "D0" "B0" "J1" "I0" "Cnon"
"643916" 1 0 177 44 0.693147180559945 2.89037175789616 9.54959444997195 2.99573227355399 13.8908202363512 6.66057514983969 9.94740873959406 1 4483 2.89037175789616 2.83321334405622 2.94443897916644 0 13.8705109226681 0 0 2 1 9.33785369227514 0 0 0 0 10.833168237529 6.21660610108486 0 "Shom" "Fcou" "Pcad" "K0" "V0" "U2" "X1" "Y0" "R0" "N0" "E1" "G1" "F0" "L1" "H1" "A1" "R2" "Q1" "O1" "M1" "T1" "D2" "B1" "J0" "I1" "Coui"
"552427" 1 0 139 58 0 3.71357206670431 8.13241267450091 0 0 0 0 1 1336 3.71357206670431 2.70805020110221 1.09861228866811 8.1300590399928 0 0 0 1 0 0 1 8.13241267450091 0 0 11.7178724585678 0 0 "Shom" "Fcou" "Pcad" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E0" "G0" "F1" "L0" "H0" "A2" "R1" "Q0" "O0" "M2" "T1" "D1" "B0" "J0" "I2" "Coui"
"3041942" 1 0 256 57 0 2.63905732961526 5.65948221575962 2.30258509299405 7.77233157516961 0 7.77233157516961 1 7911 2.63905732961526 2.70805020110221 3.87120101090789 0 0 0 0 2 0 0 2 5.65948221575962 16 0 8.71012492732221 0 0 "Shom" "Fcou" "Pemp" "K0" "V0" "U2" "X0" "Y2" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A2" "R2" "Q1" "O0" "M1" "T1" "D1" "B2" "J0" "I0" "Cnon"
"443885" 1 0 267 51 1.09861228866811 2.77258872223978 4.62497281328427 0 0 0 0 1 7975 2.77258872223978 2.70805020110221 2.94443897916644 10.354595018523 0 0 0 1 0 0 1 4.62497281328427 1 0 9.83327965749263 0 0 "Shom" "Fcou" "Pint" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E0" "G0" "F1" "L0" "H0" "A2" "R2" "Q2" "O2" "M1" "T0" "D1" "B1" "J0" "I1" "Cnon"
"2443829" 0 0 229 42 0.693147180559945 0 8.75668242126653 0 0 0 0 2 4859 0 2.77258872223978 2.70805020110221 0 0 0 0 1 1 8.75668242126653 0 0 0 0 9.4777687154007 0 0 "Shom" "Fseu" "Pint" "K1" "V0" "U1" "X1" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R2" "Q1" "O1" "M0" "T1" "D2" "B1" "J0" "I1" "Cnon"
"5086142" 1 0 4 36 1.38629436111989 3.52636052461616 0 0 9.3460942929538 9.3460942929538 0 1 12784 3.52636052461616 2.70805020110221 4.04305126783455 7.33367639565768 0 0 0 0 0 0 0 0 24 0 0 0 2.07944154167984 "Shom" "Fcou" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G1" "F1" "L0" "H0" "A0" "R0" "Q2" "O2" "M2" "T0" "D1" "B2" "J1" "I0" "Coui"
"1163226" 1 0 196 42 1.6094379124341 3.46573590279973 0 0 0 0 0 1 8747 3.46573590279973 2.63905732961526 4.43081679884331 8.29429960885724 0 0 0 0 0 0 0 0 39 0 10.0367501590409 5.99396142730657 2.77258872223978 "Shom" "Fcou" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F1" "L0" "H1" "A1" "R2" "Q2" "O2" "M2" "T0" "D0" "B2" "J1" "I1" "Cnon"
"5064228" 0 0 3 48 0 3.29583686600433 0 0 0 0 0 1 14412 3.29583686600433 2.70805020110221 3.3322045101752 0 0 0 0 0 0 0 0 0 23 0 7.80628928926703 0 0 "Shom" "Fseu" "Pemp" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R0" "Q2" "O0" "M2" "T0" "D1" "B1" "J0" "I0" "Coui"
"3341662" 1 0 267 47 2.484906649788 5.8636311755981 4.90527477843843 1.38629436111989 12.7963146270074 10.7369400061013 10.7342203960486 0 0 0 0 0 0 12.5023253846648 0 0 1 0 0 1 4.90527477843843 0 0 11.1801065468469 6.21660610108486 0 "Shom" "Fcou" "Pint" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E1" "G1" "F0" "L1" "H1" "A1" "R2" "Q0" "O2" "M2" "T1" "D0" "B0" "J0" "I2" "Coui"
"3145085" 0 1 161 33 0 2.39789527279837 0 0 0 0 0 1 6331 2.39789527279837 2.63905732961526 3.2188758248682 10.5713425658087 0 0 0 0 0 0 0 0 18 0 6.42648845745769 0 0 "Sfem" "Fseu" "Pouv" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F1" "L0" "H0" "A0" "R1" "Q1" "O0" "M1" "T0" "D0" "B1" "J0" "I0" "Cnon"
"2245612" 1 0 170 57 0.693147180559945 4.33073334028633 11.9829353441964 0 10.6927173417731 10.6927173417731 0 1 3194 3.66356164612965 2.39789527279837 1.6094379124341 0 0 0 0 2 0 0 2 11.9829353441964 0 0 11.995357787035 7.60140233458373 0 "Shom" "Fcou" "Pint" "K0" "V0" "U2" "X0" "Y2" "R0" "N0" "E0" "G1" "F0" "L0" "H1" "A2" "R1" "Q1" "O1" "M2" "T2" "D0" "B0" "J0" "I2" "Coui"
"5058529" 0 1 19 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Sfem" "Fseu" "Psan" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T0" "D0" "B0" "J0" "I0" "Cnon"
"2344166" 1 0 161 47 1.09861228866811 3.40119738166216 9.73382552468893 2.70805020110221 11.5938416372163 0 11.5938416372163 1 34312 3.40119738166216 2.70805020110221 3.61091791264422 0 0 0 0 1 1 9.73382552468893 0 0 6 0 10.9209801649192 6.90875477931522 0 "Shom" "Fcou" "Pint" "K0" "V0" "U1" "X1" "Y0" "R1" "N0" "E1" "G1" "F0" "L0" "H1" "A1" "R1" "Q2" "O2" "M2" "T1" "D1" "B1" "J0" "I1" "Coui"
"946349" 0 1 109 28 1.09861228866811 1.6094379124341 0 0 0 0 0 1 1764 1.6094379124341 2.63905732961526 3.25809653802148 9.21044036697652 0 0 0 0 0 0 0 0 0 1 8.38935981990635 0 0 "Sfem" "Fseu" "Psan" "K0" "V0" "U0" "X0" "Y0" "R0" "N1" "E0" "G0" "F1" "L0" "H0" "A0" "R1" "Q1" "O2" "M0" "T0" "D0" "B1" "J0" "I0" "Cnon"
"1452546" 0 0 88 47 0.693147180559945 3.43398720448515 0 0 8.81759403627579 8.81759403627579 0 1 5268 3.43398720448515 2.77258872223978 2.89037175789616 0 0 0 0 0 0 0 0 0 14 0 0 0 2.70805020110221 "Shom" "Fseu" "Pint" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G1" "F0" "L0" "H0" "A1" "R1" "Q1" "O1" "M2" "T0" "D2" "B1" "J1" "I0" "Coui"
"3345060" 0 1 188 40 1.38629436111989 2.30258509299405 4.61512051684126 0 8.50309426703674 8.50309426703674 0 1 -2242 2.30258509299405 2.63905732961526 3.71357206670431 0 0 0 0 1 0 0 1 4.61512051684126 0 1 4.61512051684126 0 4.36944785246702 "Sfem" "Fseu" "Pcad" "K0" "V0" "U1" "X0" "Y1" "R0" "N1" "E0" "G1" "F0" "L0" "H0" "A1" "R2" "Q0" "O2" "M1" "T0" "D0" "B2" "J2" "I0" "Cnon"
"5041472" 1 0 26 32 0 2.19722457733622 0 0 0 0 0 1 8857 2.19722457733622 3.04452243772342 3.04452243772342 0 0 0 0 0 0 0 0 0 0 2 8.82526595351575 0 0 "Shom" "Fcou" "Pemp" "K0" "V0" "U0" "X0" "Y0" "R0" "N1" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q2" "O0" "M1" "T0" "D2" "B1" "J0" "I0" "Cnon"
"178526" 0 0 57 26 0 0 0 0 0 0 0 1 110 0 4.17438726989564 0 0 0 0 0 1 0 0 1 0 0 0 3.17805383034795 0 0 "Shom" "Fseu" "Psan" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T0" "D2" "B0" "J0" "I0" "Cnon"
"1949917" 0 0 87 24 1.6094379124341 2.89037175789616 10.2323955379221 2.19722457733622 10.8059227381198 6.34212141872115 10.7943579070634 1 455 1.09861228866811 2.39789527279837 3.73766961828337 0 0 0 0 3 0 0 3 10.2323955379221 23 0 10.2323955379221 0 2.70805020110221 "Shom" "Fseu" "Pemp" "K0" "V0" "U2" "X0" "Y2" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A0" "R1" "Q0" "O2" "M1" "T1" "D0" "B2" "J1" "I1" "Coui"
"5011780" 1 1 37 61 0 0 9.5353904808967 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 9.5353904808967 0 0 0 0 9.5353904808967 0 0 "Sfem" "Fcou" "Psan" "K0" "V0" "U1" "X1" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R0" "Q0" "O0" "M0" "T1" "D0" "B0" "J0" "I1" "Cnon"
"804229" 1 0 332 51 1.79175946922805 2.30258509299405 8.95040315983296 1.6094379124341 8.76577054398726 8.76577054398726 0 1 2948 1.94591014905531 2.77258872223978 2.70805020110221 9.21044036697652 0 0 0 1 0 0 1 8.95040315983296 0 1 9.1535583578772 5.30330490805908 0 "Shom" "Fcou" "Pemp" "K0" "V0" "U1" "X0" "Y1" "R0" "N1" "E1" "G1" "F1" "L0" "H1" "A2" "R2" "Q1" "O2" "M1" "T1" "D2" "B1" "J0" "I1" "Cnon"
"2559045" 0 0 119 29 0.693147180559945 1.94591014905531 8.00903068506973 1.94591014905531 9.03765226415047 9.03765226415047 0 1 2222 1.94591014905531 2.83321334405622 3.17805383034795 0 0 0 0 1 1 8.00903068506973 0 0 10 0 8.45190772471761 0 0 "Shom" "Fseu" "Pouv" "K0" "V0" "U1" "X1" "Y0" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A0" "R1" "Q1" "O1" "M0" "T1" "D2" "B1" "J0" "I0" "Cnon"
"547162" 1 0 222 59 0.693147180559945 1.38629436111989 0 3.66356164612965 10.2162524053554 0 0 1 3581 1.38629436111989 2.77258872223978 2.39789527279837 0 10.2162524053554 0 0 0 0 0 0 0 0 0 7.88344635413774 0 0 "Shom" "Fcou" "Psan" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E1" "G1" "F0" "L1" "H0" "A2" "R2" "Q1" "O1" "M0" "T0" "D2" "B0" "J0" "I0" "Cnon"
"849121" 1 0 199 38 0 3.2188758248682 12.3238201249989 0 8.61794309451638 8.61794309451638 0 1 4948 3.2188758248682 2.63905732961526 4.06044301054642 0 0 0 0 3 2 12.3213102220303 1 6.33682573114644 21 0 12.324708650638 5.30330490805908 2.19722457733622 "Shom" "Fcou" "Pint" "K0" "V0" "U2" "X2" "Y1" "R1" "N0" "E0" "G1" "F0" "L0" "H1" "A1" "R2" "Q1" "O0" "M2" "T2" "D0" "B2" "J1" "I2" "Cnon"
"1846958" 1 0 56 34 0 2.484906649788 0 3.36729582998647 12.125865340978 0 0 1 2481 2.484906649788 2.77258872223978 3.3322045101752 0 12.125865340978 0 0 0 0 0 0 0 0 0 6.5875500148248 0 2.07944154167984 "Shom" "Fcou" "Pemp" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E1" "G1" "F0" "L1" "H0" "A0" "R0" "Q1" "O0" "M1" "T0" "D2" "B1" "J1" "I0" "Cnon"
"2742353" 1 1 196 39 0 0 8.59951023390545 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 8.59951023390545 0 0 0 0 12.366331773599 12.3336695890932 0 "Sfem" "Fcou" "Pemp" "K0" "V0" "U1" "X1" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H1" "A1" "R2" "Q0" "O0" "M0" "T1" "D0" "B0" "J0" "I2" "Coui"
